time: 1e-09, e: 1000000000000.0, Ar2^+: 0, Ar*: 0, Ar2(W)^+: 0, Ar(W)^+: 0, Ar^+: 1000000000000.0, Ar: 3.2187760973281406e+24, e(W): 0, EN: 77.66808103688814
time: 0.00013529683762509247, e: 2.4373427257484826e+17, Ar2^+: 2.4402340436772653e+17, Ar*: 1.956292791025704e+18, Ar2(W)^+: 1.9728539384481952e+17, Ar(W)^+: 541387931209115.0, Ar^+: 466799593774219.1, Ar: 3.218773257389645e+24, e(W): 1.985827131626764e+17, EN: 4.511783241372347
time: 0.00013546308006985821, e: 2.4374027257484826e+17, Ar2^+: 2.4403540436772653e+17, Ar*: 1.956447791025704e+18, Ar2(W)^+: 1.9751339384481952e+17, Ar(W)^+: 541387931209115.0, Ar^+: 480799593774219.1, Ar: 3.218773256740618e+24, e(W): 1.988307131626764e+17, EN: 4.511644837435851
time: 0.00013563017916459107, e: 2.4378327257484826e+17, Ar2^+: 2.4411040436772653e+17, Ar*: 1.956413791025704e+18, Ar2(W)^+: 1.9772939384481952e+17, Ar(W)^+: 542387931209115.0, Ar^+: 467799593774219.1, Ar: 3.218773256204625e+24, e(W): 1.990667131626764e+17, EN: 4.510653206518221
time: 0.00013579680794434935, e: 2.4376727257484826e+17, Ar2^+: 2.4407840436772653e+17, Ar*: 1.955801791025704e+18, Ar2(W)^+: 1.9797439384481952e+17, Ar(W)^+: 542387931209115.0, Ar^+: 481799593774219.1, Ar: 3.2187732563767473e+24, e(W): 1.993097131626764e+17, EN: 4.511022131359293
time: 0.0001359631211340731, e: 2.4379327257484826e+17, Ar2^+: 2.4406240436772653e+17, Ar*: 1.955554791025704e+18, Ar2(W)^+: 1.9825439384481952e+17, Ar(W)^+: 543387931209115.0, Ar^+: 472799593774219.1, Ar: 3.2187732561037984e+24, e(W): 1.995397131626764e+17, EN: 4.510422661220852
time: 0.0001361294026769679, e: 2.4385427257484826e+17, Ar2^+: 2.4408840436772653e+17, Ar*: 1.955108791025704e+18, Ar2(W)^+: 1.9849839384481952e+17, Ar(W)^+: 543387931209115.0, Ar^+: 485799593774219.1, Ar: 3.218773255996878e+24, e(W): 1.997617131626764e+17, EN: 4.509016877023792
time: 0.00013629735324144053, e: 2.4386327257484826e+17, Ar2^+: 2.4406740436772653e+17, Ar*: 1.954270791025704e+18, Ar2(W)^+: 1.9874239384481952e+17, Ar(W)^+: 543387931209115.0, Ar^+: 505799593774219.1, Ar: 3.2187732563690507e+24, e(W): 1.999957131626764e+17, EN: 4.508809545186023
time: 0.00013646382948629313, e: 2.4384927257484826e+17, Ar2^+: 2.4403840436772653e+17, Ar*: 1.954007791025704e+18, Ar2(W)^+: 1.9902639384481952e+17, Ar(W)^+: 546387931209115.0, Ar^+: 493799593774219.1, Ar: 3.2187732561311176e+24, e(W): 2.002557131626764e+17, EN: 4.5091320702741955
time: 0.00013663068939601588, e: 2.4388727257484826e+17, Ar2^+: 2.4406040436772653e+17, Ar*: 1.954154791025704e+18, Ar2(W)^+: 1.9927439384481952e+17, Ar(W)^+: 546387931209115.0, Ar^+: 510799593774219.1, Ar: 3.218773255427086e+24, e(W): 2.005047131626764e+17, EN: 4.508256759404705
time: 0.00013679881147022718, e: 2.4392727257484826e+17, Ar2^+: 2.4405340436772653e+17, Ar*: 1.954061791025704e+18, Ar2(W)^+: 1.9952139384481952e+17, Ar(W)^+: 547387931209115.0, Ar^+: 517799593774219.1, Ar: 3.218773255032111e+24, e(W): 2.007127131626764e+17, EN: 4.507335769945576
time: 0.00013696582165701902, e: 2.4397627257484826e+17, Ar2^+: 2.4407240436772653e+17, Ar*: 1.953750791025704e+18, Ar2(W)^+: 1.9977739384481952e+17, Ar(W)^+: 547387931209115.0, Ar^+: 521799593774219.1, Ar: 3.2187732547891636e+24, e(W): 2.009427131626764e+17, EN: 4.506208103152844
time: 0.00013713365168682137, e: 2.4400827257484826e+17, Ar2^+: 2.4407840436772653e+17, Ar*: 1.953270791025704e+18, Ar2(W)^+: 2.0004039384481952e+17, Ar(W)^+: 549387931209115.0, Ar^+: 524799593774219.1, Ar: 3.2187732547262596e+24, e(W): 2.011847131626764e+17, EN: 4.505471991590721
time: 0.00013730089299622314, e: 2.4397927257484826e+17, Ar2^+: 2.4414040436772653e+17, Ar*: 1.952861791025704e+18, Ar2(W)^+: 2.0027239384481952e+17, Ar(W)^+: 550387931209115.0, Ar^+: 472799593774219.1, Ar: 3.218773254598358e+24, e(W): 2.014567131626764e+17, EN: 4.5061390819369045
time: 0.00013746773547978371, e: 2.4399227257484826e+17, Ar2^+: 2.4416040436772653e+17, Ar*: 1.953024791025704e+18, Ar2(W)^+: 2.0050439384481952e+17, Ar(W)^+: 550387931209115.0, Ar^+: 492799593774219.1, Ar: 3.218773253911325e+24, e(W): 2.017157131626764e+17, EN: 4.505840015539353
time: 0.0001376348503684516, e: 2.4397927257484826e+17, Ar2^+: 2.4416040436772653e+17, Ar*: 1.953202791025704e+18, Ar2(W)^+: 2.0073039384481952e+17, Ar(W)^+: 550387931209115.0, Ar^+: 514799593774219.1, Ar: 3.218773253259303e+24, e(W): 2.019767131626764e+17, EN: 4.506139082044162
time: 0.000137802874458863, e: 2.4395927257484826e+17, Ar2^+: 2.4417740436772653e+17, Ar*: 1.952708791025704e+18, Ar2(W)^+: 2.0097239384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 490799593774219.1, Ar: 3.218773253258414e+24, e(W): 2.022327131626764e+17, EN: 4.506599266792964
time: 0.00013797046544186166, e: 2.4390427257484826e+17, Ar2^+: 2.4417140436772653e+17, Ar*: 1.952078791025704e+18, Ar2(W)^+: 2.0120339384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 485799593774219.1, Ar: 3.218773253443555e+24, e(W): 2.025077131626764e+17, EN: 4.507865290387515
time: 0.0001381368876417655, e: 2.4383927257484826e+17, Ar2^+: 2.4414040436772653e+17, Ar*: 1.952621791025704e+18, Ar2(W)^+: 2.0144039384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 480799593774219.1, Ar: 3.2187732524934795e+24, e(W): 2.027737131626764e+17, EN: 4.509362475890685
time: 0.0001383038770964757, e: 2.4381627257484826e+17, Ar2^+: 2.4413740436772653e+17, Ar*: 1.952654791025704e+18, Ar2(W)^+: 2.0167239384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 490799593774219.1, Ar: 3.2187732519924823e+24, e(W): 2.030357131626764e+17, EN: 4.509892502679953
time: 0.00013847079252791682, e: 2.4381527257484826e+17, Ar2^+: 2.4412340436772653e+17, Ar*: 1.952472791025704e+18, Ar2(W)^+: 2.0192539384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 504799593774219.1, Ar: 3.218773251682521e+24, e(W): 2.032897131626764e+17, EN: 4.509915550380293
time: 0.00013863823716588647, e: 2.4382227257484826e+17, Ar2^+: 2.4414440436772653e+17, Ar*: 1.952552791025704e+18, Ar2(W)^+: 2.0217639384481952e+17, Ar(W)^+: 551387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773251053505e+24, e(W): 2.035597131626764e+17, EN: 4.509754222169631
time: 0.00013880518007513813, e: 2.4376527257484826e+17, Ar2^+: 2.4412940436772653e+17, Ar*: 1.952531791025704e+18, Ar2(W)^+: 2.0242839384481952e+17, Ar(W)^+: 552387931209115.0, Ar^+: 458799593774219.1, Ar: 3.2187732506505407e+24, e(W): 2.038037131626764e+17, EN: 4.5110682524412224
time: 0.0001389723361541841, e: 2.4378927257484826e+17, Ar2^+: 2.4410240436772653e+17, Ar*: 1.952349791025704e+18, Ar2(W)^+: 2.0269539384481952e+17, Ar(W)^+: 552387931209115.0, Ar^+: 488799593774219.1, Ar: 3.2187732503225673e+24, e(W): 2.040497131626764e+17, EN: 4.5105148773401345
time: 0.0001391393688918556, e: 2.4379327257484826e+17, Ar2^+: 2.4408940436772653e+17, Ar*: 1.952132791025704e+18, Ar2(W)^+: 2.0294939384481952e+17, Ar(W)^+: 553387931209115.0, Ar^+: 502799593774219.1, Ar: 3.2187732500426165e+24, e(W): 2.043017131626764e+17, EN: 4.510422662241717
time: 0.00013930684315347118, e: 2.4378327257484826e+17, Ar2^+: 2.4411140436772653e+17, Ar*: 1.952327791025704e+18, Ar2(W)^+: 2.0318339384481952e+17, Ar(W)^+: 555387931209115.0, Ar^+: 503799593774219.1, Ar: 3.218773249332588e+24, e(W): 2.045707131626764e+17, EN: 4.510653207697999
time: 0.00013947387309245793, e: 2.4374627257484826e+17, Ar2^+: 2.4409840436772653e+17, Ar*: 1.952936791025704e+18, Ar2(W)^+: 2.0340439384481952e+17, Ar(W)^+: 555387931209115.0, Ar^+: 512799593774219.1, Ar: 3.218773248298489e+24, e(W): 2.048247131626764e+17, EN: 4.511506442574037
time: 0.0001396402692840122, e: 2.4370927257484826e+17, Ar2^+: 2.4406640436772653e+17, Ar*: 1.953275791025704e+18, Ar2(W)^+: 2.0364839384481952e+17, Ar(W)^+: 555387931209115.0, Ar^+: 513799593774219.1, Ar: 3.218773247534438e+24, e(W): 2.050747131626764e+17, EN: 4.512360023300107
time: 0.00013980712612571205, e: 2.4368827257484826e+17, Ar2^+: 2.4401440436772653e+17, Ar*: 1.953461791025704e+18, Ar2(W)^+: 2.0390439384481952e+17, Ar(W)^+: 555387931209115.0, Ar^+: 536799593774219.1, Ar: 3.218773246917418e+24, e(W): 2.053227131626764e+17, EN: 4.512844640255543
time: 0.00013997423818333404, e: 2.4367827257484826e+17, Ar2^+: 2.4399440436772653e+17, Ar*: 1.953787791025704e+18, Ar2(W)^+: 2.0416339384481952e+17, Ar(W)^+: 556387931209115.0, Ar^+: 530799593774219.1, Ar: 3.2187732461183763e+24, e(W): 2.055667131626764e+17, EN: 4.513075449187833
time: 0.00014014139365461353, e: 2.4369527257484826e+17, Ar2^+: 2.4397640436772653e+17, Ar*: 1.953663791025704e+18, Ar2(W)^+: 2.0442739384481952e+17, Ar(W)^+: 556387931209115.0, Ar^+: 520799593774219.1, Ar: 3.218773245760418e+24, e(W): 2.057857131626764e+17, EN: 4.512683089084823
time: 0.00014030859174965566, e: 2.4371127257484826e+17, Ar2^+: 2.4398140436772653e+17, Ar*: 1.953695791025704e+18, Ar2(W)^+: 2.0465639384481952e+17, Ar(W)^+: 556387931209115.0, Ar^+: 554799593774219.1, Ar: 3.218773245226413e+24, e(W): 2.060377131626764e+17, EN: 4.51231421128164
time: 0.00014047483583250005, e: 2.4374927257484826e+17, Ar2^+: 2.4399340436772653e+17, Ar*: 1.953769791025704e+18, Ar2(W)^+: 2.0491439384481952e+17, Ar(W)^+: 556387931209115.0, Ar^+: 519799593774219.1, Ar: 3.21877324464742e+24, e(W): 2.062347131626764e+17, EN: 4.511437249978639
time: 0.0001406414240949998, e: 2.4373227257484826e+17, Ar2^+: 2.4396740436772653e+17, Ar*: 1.953619791025704e+18, Ar2(W)^+: 2.0516939384481952e+17, Ar(W)^+: 556387931209115.0, Ar^+: 508799593774219.1, Ar: 3.218773244350481e+24, e(W): 2.064697131626764e+17, EN: 4.511829379735737
time: 0.00014080799688673747, e: 2.4375327257484826e+17, Ar2^+: 2.4398640436772653e+17, Ar*: 1.953680791025704e+18, Ar2(W)^+: 2.0542739384481952e+17, Ar(W)^+: 557387931209115.0, Ar^+: 517799593774219.1, Ar: 3.2187732437254664e+24, e(W): 2.067357131626764e+17, EN: 4.511344994811172
time: 0.00014097379172792087, e: 2.4377727257484826e+17, Ar2^+: 2.4402140436772653e+17, Ar*: 1.953589791025704e+18, Ar2(W)^+: 2.0567439384481952e+17, Ar(W)^+: 557387931209115.0, Ar^+: 501799593774219.1, Ar: 3.218773243268491e+24, e(W): 2.069777131626764e+17, EN: 4.510791465634387
time: 0.0001411409422937261, e: 2.4385427257484826e+17, Ar2^+: 2.4408540436772653e+17, Ar*: 1.953310791025704e+18, Ar2(W)^+: 2.0592639384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 500799593774219.1, Ar: 3.218773242915538e+24, e(W): 2.072167131626764e+17, EN: 4.5090168786243625
time: 0.00014130754346907868, e: 2.4386727257484826e+17, Ar2^+: 2.4411140436772653e+17, Ar*: 1.953646791025704e+18, Ar2(W)^+: 2.0615639384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 510799593774219.1, Ar: 3.218773242057477e+24, e(W): 2.074697131626764e+17, EN: 4.50871740581383
time: 0.00014147436969480287, e: 2.4384127257484826e+17, Ar2^+: 2.4406640436772653e+17, Ar*: 1.953163791025704e+18, Ar2(W)^+: 2.0642639384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773242091588e+24, e(W): 2.077197131626764e+17, EN: 4.509316393932579
time: 0.00014164096826419994, e: 2.4384527257484826e+17, Ar2^+: 2.4411140436772653e+17, Ar*: 1.953108791025704e+18, Ar2(W)^+: 2.0664939384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 503799593774219.1, Ar: 3.218773241616604e+24, e(W): 2.079777131626764e+17, EN: 4.509224230957343
time: 0.00014180691812404588, e: 2.4383327257484826e+17, Ar2^+: 2.4405340436772653e+17, Ar*: 1.953337791025704e+18, Ar2(W)^+: 2.0692839384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 514799593774219.1, Ar: 3.2187732409345677e+24, e(W): 2.082217131626764e+17, EN: 4.509500732125699
time: 0.00014197330028814409, e: 2.4382827257484826e+17, Ar2^+: 2.4406140436772653e+17, Ar*: 1.953678791025704e+18, Ar2(W)^+: 2.0718339384481952e+17, Ar(W)^+: 558387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773240072512e+24, e(W): 2.084847131626764e+17, EN: 4.509615951627644
time: 0.00014213992187904695, e: 2.4385927257484826e+17, Ar2^+: 2.4403640436772653e+17, Ar*: 1.953553791025704e+18, Ar2(W)^+: 2.0744839384481952e+17, Ar(W)^+: 560387931209115.0, Ar^+: 546799593774219.1, Ar: 3.2187732396785356e+24, e(W): 2.087327131626764e+17, EN: 4.508901692060231
time: 0.0001423073331005596, e: 2.4388827257484826e+17, Ar2^+: 2.4410140436772653e+17, Ar*: 1.954260791025704e+18, Ar2(W)^+: 2.0767539384481952e+17, Ar(W)^+: 560387931209115.0, Ar^+: 513799593774219.1, Ar: 3.218773238420418e+24, e(W): 2.089627131626764e+17, EN: 4.5082337316051015
time: 0.00014247418371822536, e: 2.4392627257484826e+17, Ar2^+: 2.4414240436772653e+17, Ar*: 1.954254791025704e+18, Ar2(W)^+: 2.0792639384481952e+17, Ar(W)^+: 561387931209115.0, Ar^+: 522799593774219.1, Ar: 3.218773237832426e+24, e(W): 2.092267131626764e+17, EN: 4.5073587916331865
time: 0.00014264090138774036, e: 2.4384127257484826e+17, Ar2^+: 2.4413840436772653e+17, Ar*: 1.953764791025704e+18, Ar2(W)^+: 2.0814739384481952e+17, Ar(W)^+: 561387931209115.0, Ar^+: 489799593774219.1, Ar: 3.218773237921552e+24, e(W): 2.094957131626764e+17, EN: 4.509316394316561
time: 0.0001428082180303615, e: 2.4384127257484826e+17, Ar2^+: 2.4412240436772653e+17, Ar*: 1.953298791025704e+18, Ar2(W)^+: 2.0840939384481952e+17, Ar(W)^+: 561387931209115.0, Ar^+: 479799593774219.1, Ar: 3.2187732379056596e+24, e(W): 2.097317131626764e+17, EN: 4.5093163943684065
time: 0.00014297472954966772, e: 2.4382927257484826e+17, Ar2^+: 2.4412040436772653e+17, Ar*: 1.953393791025704e+18, Ar2(W)^+: 2.0865139384481952e+17, Ar(W)^+: 562387931209115.0, Ar^+: 489799593774219.1, Ar: 3.218773237319639e+24, e(W): 2.099947131626764e+17, EN: 4.509592907564315
time: 0.00014314138544362936, e: 2.4382927257484826e+17, Ar2^+: 2.4408240436772653e+17, Ar*: 1.953321791025704e+18, Ar2(W)^+: 2.0892939384481952e+17, Ar(W)^+: 562387931209115.0, Ar^+: 495799593774219.1, Ar: 3.218773236905665e+24, e(W): 2.102407131626764e+17, EN: 4.509592907616592
time: 0.00014330887538166682, e: 2.4381027257484826e+17, Ar2^+: 2.4408040436772653e+17, Ar*: 1.953503791025704e+18, Ar2(W)^+: 2.0916739384481952e+17, Ar(W)^+: 563387931209115.0, Ar^+: 492799593774219.1, Ar: 3.218773236253645e+24, e(W): 2.104937131626764e+17, EN: 4.510030793925732
time: 0.0001434754385507019, e: 2.4381927257484826e+17, Ar2^+: 2.4405140436772653e+17, Ar*: 1.953386791025704e+18, Ar2(W)^+: 2.0941639384481952e+17, Ar(W)^+: 563387931209115.0, Ar^+: 526799593774219.1, Ar: 3.218773235896676e+24, e(W): 2.107387131626764e+17, EN: 4.509823362894621
time: 0.00014364280862253103, e: 2.4379627257484826e+17, Ar2^+: 2.4398640436772653e+17, Ar*: 1.953264791025704e+18, Ar2(W)^+: 2.0969539384481952e+17, Ar(W)^+: 564387931209115.0, Ar^+: 540799593774219.1, Ar: 3.2187732355757235e+24, e(W): 2.109907131626764e+17, EN: 4.510353504945393
time: 0.00014380994154403372, e: 2.4376227257484826e+17, Ar2^+: 2.4402740436772653e+17, Ar*: 1.953424791025704e+18, Ar2(W)^+: 2.0992039384481952e+17, Ar(W)^+: 567387931209115.0, Ar^+: 511799593774219.1, Ar: 3.218773234909713e+24, e(W): 2.112647131626764e+17, EN: 4.511137436091024
time: 0.00014397603194497589, e: 2.4369027257484826e+17, Ar2^+: 2.4398940436772653e+17, Ar*: 1.953435791025704e+18, Ar2(W)^+: 2.1014339384481952e+17, Ar(W)^+: 568387931209115.0, Ar^+: 497799593774219.1, Ar: 3.2187732345417343e+24, e(W): 2.115087131626764e+17, EN: 4.512798482829859
time: 0.0001441425786770477, e: 2.4372327257484826e+17, Ar2^+: 2.4398640436772653e+17, Ar*: 1.953542791025704e+18, Ar2(W)^+: 2.1039439384481952e+17, Ar(W)^+: 568387931209115.0, Ar^+: 483799593774219.1, Ar: 3.218773233952738e+24, e(W): 2.117097131626764e+17, EN: 4.5120370083051915
time: 0.00014430901861866454, e: 2.4380227257484826e+17, Ar2^+: 2.4403440436772653e+17, Ar*: 1.953218791025704e+18, Ar2(W)^+: 2.1063539384481952e+17, Ar(W)^+: 570387931209115.0, Ar^+: 478799593774219.1, Ar: 3.2187732337017933e+24, e(W): 2.119167131626764e+17, EN: 4.510215194456311
time: 0.00014447549114146634, e: 2.4381327257484826e+17, Ar2^+: 2.4402640436772653e+17, Ar*: 1.953075791025704e+18, Ar2(W)^+: 2.1091039384481952e+17, Ar(W)^+: 571387931209115.0, Ar^+: 485799593774219.1, Ar: 3.218773233302811e+24, e(W): 2.121807131626764e+17, EN: 4.509961648340039
time: 0.00014464258247017103, e: 2.4384427257484826e+17, Ar2^+: 2.4407340436772653e+17, Ar*: 1.953237791025704e+18, Ar2(W)^+: 2.1115039384481952e+17, Ar(W)^+: 571387931209115.0, Ar^+: 475799593774219.1, Ar: 3.2187732325767766e+24, e(W): 2.124267131626764e+17, EN: 4.509247272298372
time: 0.00014481026065150192, e: 2.4390527257484826e+17, Ar2^+: 2.4413240436772653e+17, Ar*: 1.953067791025704e+18, Ar2(W)^+: 2.1138439384481952e+17, Ar(W)^+: 571387931209115.0, Ar^+: 490799593774219.1, Ar: 3.218773232145798e+24, e(W): 2.126737131626764e+17, EN: 4.5078422672078
time: 0.00014497751045299765, e: 2.4387927257484826e+17, Ar2^+: 2.4409840436772653e+17, Ar*: 1.953040791025704e+18, Ar2(W)^+: 2.1163539384481952e+17, Ar(W)^+: 571387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773231719809e+24, e(W): 2.129357131626764e+17, EN: 4.5084410080187824
time: 0.00014514381981970022, e: 2.4386927257484826e+17, Ar2^+: 2.4405340436772653e+17, Ar*: 1.952593791025704e+18, Ar2(W)^+: 2.1191039384481952e+17, Ar(W)^+: 571387931209115.0, Ar^+: 504799593774219.1, Ar: 3.218773231711921e+24, e(W): 2.131707131626764e+17, EN: 4.50867133802669
time: 0.00014531076977947568, e: 2.4385627257484826e+17, Ar2^+: 2.4403540436772653e+17, Ar*: 1.952241791025704e+18, Ar2(W)^+: 2.1214239384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 524799593774219.1, Ar: 3.218773231614987e+24, e(W): 2.134187131626764e+17, EN: 4.508970804449245
time: 0.00014547854424478608, e: 2.4388127257484826e+17, Ar2^+: 2.4404640436772653e+17, Ar*: 1.952263791025704e+18, Ar2(W)^+: 2.1238939384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 529799593774219.1, Ar: 3.2187732310719843e+24, e(W): 2.136567131626764e+17, EN: 4.508394945183985
time: 0.00014564513759820965, e: 2.4386427257484826e+17, Ar2^+: 2.4402240436772653e+17, Ar*: 1.952206791025704e+18, Ar2(W)^+: 2.1264139384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 539799593774219.1, Ar: 3.218773230663008e+24, e(W): 2.139117131626764e+17, EN: 4.508786512548376
time: 0.00014581214230679858, e: 2.4389027257484826e+17, Ar2^+: 2.4406640436772653e+17, Ar*: 1.951760791025704e+18, Ar2(W)^+: 2.1290339384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 510799593774219.1, Ar: 3.218773230526104e+24, e(W): 2.141627131626764e+17, EN: 4.5081876742397595
time: 0.00014597876023067773, e: 2.4388827257484826e+17, Ar2^+: 2.4401740436772653e+17, Ar*: 1.951127791025704e+18, Ar2(W)^+: 2.1317339384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 515799593774219.1, Ar: 3.21877323071225e+24, e(W): 2.143907131626764e+17, EN: 4.508233732770802
time: 0.0001461451005825957, e: 2.4387427257484826e+17, Ar2^+: 2.4399240436772653e+17, Ar*: 1.951144791025704e+18, Ar2(W)^+: 2.1343639384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 513799593774219.1, Ar: 3.2187732302212565e+24, e(W): 2.146407131626764e+17, EN: 4.508556170163789
time: 0.00014631182648080918, e: 2.4388327257484826e+17, Ar2^+: 2.4397440436772653e+17, Ar*: 1.950911791025704e+18, Ar2(W)^+: 2.1368939384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 527799593774219.1, Ar: 3.218773229970305e+24, e(W): 2.148807131626764e+17, EN: 4.508348883460995
time: 0.00014647903950523825, e: 2.4386327257484826e+17, Ar2^+: 2.4399140436772653e+17, Ar*: 1.950763791025704e+18, Ar2(W)^+: 2.1394139384481952e+17, Ar(W)^+: 572387931209115.0, Ar^+: 489799593774219.1, Ar: 3.218773229618358e+24, e(W): 2.151317131626764e+17, EN: 4.508809548440485
time: 0.0001466471087362291, e: 2.4383627257484826e+17, Ar2^+: 2.4397740436772653e+17, Ar*: 1.950995791025704e+18, Ar2(W)^+: 2.1419439384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 464799593774219.1, Ar: 3.2187732289323374e+24, e(W): 2.153737131626764e+17, EN: 4.509431605006591
time: 0.0001468136175731108, e: 2.4386127257484826e+17, Ar2^+: 2.4397140436772653e+17, Ar*: 1.950866791025704e+18, Ar2(W)^+: 2.1445639384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 472799593774219.1, Ar: 3.218773228541358e+24, e(W): 2.156127131626764e+17, EN: 4.508855600634293
time: 0.00014698181039888856, e: 2.4389027257484826e+17, Ar2^+: 2.4395240436772653e+17, Ar*: 1.950745791025704e+18, Ar2(W)^+: 2.1471439384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 482799593774219.1, Ar: 3.2187732281743836e+24, e(W): 2.158327131626764e+17, EN: 4.508187674601759
time: 0.00014714907830348082, e: 2.4390027257484826e+17, Ar2^+: 2.4392840436772653e+17, Ar*: 1.950480791025704e+18, Ar2(W)^+: 2.1496839384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 527799593774219.1, Ar: 3.2187732279344264e+24, e(W): 2.160977131626764e+17, EN: 4.507957397255646
time: 0.00014731619151277993, e: 2.4396627257484826e+17, Ar2^+: 2.4398140436772653e+17, Ar*: 1.950699791025704e+18, Ar2(W)^+: 2.1518939384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 554799593774219.1, Ar: 3.21877322714039e+24, e(W): 2.163327131626764e+17, EN: 4.506438193799888
time: 0.00014748301692160906, e: 2.4396727257484826e+17, Ar2^+: 2.4399340436772653e+17, Ar*: 1.950097791025704e+18, Ar2(W)^+: 2.1545339384481952e+17, Ar(W)^+: 573387931209115.0, Ar^+: 524799593774219.1, Ar: 3.2187732272205223e+24, e(W): 2.165777131626764e+17, EN: 4.506415183996412
time: 0.00014765135361222717, e: 2.4400327257484826e+17, Ar2^+: 2.4404340436772653e+17, Ar*: 1.950297791025704e+18, Ar2(W)^+: 2.1568739384481952e+17, Ar(W)^+: 574387931209115.0, Ar^+: 494799593774219.1, Ar: 3.218773226481494e+24, e(W): 2.167967131626764e+17, EN: 4.505581388923954
time: 0.00014781901936433166, e: 2.4400427257484826e+17, Ar2^+: 2.4404740436772653e+17, Ar*: 1.950075791025704e+18, Ar2(W)^+: 2.1593839384481952e+17, Ar(W)^+: 574387931209115.0, Ar^+: 507799593774219.1, Ar: 3.2187732261805384e+24, e(W): 2.170637131626764e+17, EN: 4.505563994963077
time: 0.00014798677053803986, e: 2.4393627257484826e+17, Ar2^+: 2.4399440436772653e+17, Ar*: 1.949901791025704e+18, Ar2(W)^+: 2.1618939384481952e+17, Ar(W)^+: 576387931209115.0, Ar^+: 492799593774219.1, Ar: 3.2187732259716e+24, e(W): 2.173167131626764e+17, EN: 4.507128606030943
time: 0.00014815407306382282, e: 2.4391427257484826e+17, Ar2^+: 2.4398640436772653e+17, Ar*: 1.949216791025704e+18, Ar2(W)^+: 2.1641539384481952e+17, Ar(W)^+: 576387931209115.0, Ar^+: 499799593774219.1, Ar: 3.2187732262137503e+24, e(W): 2.175637131626764e+17, EN: 4.50763505125044
